rror deleting document from meilisearch: MeilisearchCommunicationError, All connection attempts failed   
[2023-10-18 05:51:45,241] [DEBUG] Received message while initializing uniqueId
[2023-10-18 05:51:45,758] [DEBUG] New session: None
[2023-10-18 05:51:45,761] [DEBUG] Loaded Continue config file from C:\Users\chudds\.continue\config.py
[2023-10-18 05:51:45,814] [DEBUG] Starting context manager
[2023-10-18 05:51:45,816] [WARNING] Failed to load saved_context_groups.json: Expecting value: line 1 column 1 (char 0). Reverting to empty list.
[2023-10-18 05:51:45,857] [DEBUG] Sending session id: f5401165-e6ee-4409-ab1f-2885369f3279
[2023-10-18 05:51:50,503] [DEBUG] Starting MeiliSearch...
[2023-10-18 05:51:50,510] [DEBUG] Meilisearch started
[2023-10-18 05:51:51,271] [DEBUG] Loading Meilisearch index...
[2023-10-18 05:51:51,312] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:51:51,313] [DEBUG] Loaded 0 documents into meilisearch in 0.002001047134399414 seconds for context provider code
[2023-10-18 05:51:51,321] [DEBUG] Loaded 1 documents into meilisearch in 0.010000467300415039 seconds for context provider diff
[2023-10-18 05:51:51,324] [DEBUG] Error loading meilisearch index: 'list' object has no attribute 'items'
[2023-10-18 05:51:52,402] [WARNING] Failed to kill process on port 7700 (no such process)
[2023-10-18 05:51:52,402] [DEBUG] Using MeiliSearch at URL: http://localhost:7700
[2023-10-18 05:51:52,412] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:51:52,413] [DEBUG] Loaded 0 documents into meilisearch in 0.0029997825622558594 seconds for context provider code
[2023-10-18 05:51:52,413] [DEBUG] Loaded 1 documents into meilisearch in 1.1012277603149414 seconds for context provider url
[2023-10-18 05:51:52,414] [DEBUG] Loaded 1 documents into meilisearch in 1.1022279262542725 seconds for context provider terminal
[2023-10-18 05:51:54,712] [WARNING] Error adding documents to meilisearch for context provider DiffContextProvider: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:51:54,712] [WARNING] Error adding documents to meilisearch for context provider TerminalContextProvider: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:51:54,713] [WARNING] Error adding documents to meilisearch for context provider URLContextProvider: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:52:04,620] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:52:04,621] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:52:04,621] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:52:04,621] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:52:06,938] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:52:07,064] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:52:11,311] [DEBUG] Error loading meilisearch index: 
[2023-10-18 05:52:11,311] [DEBUG] Loaded Meilisearch index
[2023-10-18 05:52:12,418] [DEBUG] Error loading meilisearch index: 
[2023-10-18 05:52:12,418] [DEBUG] Loaded Meilisearch index
[2023-10-18 05:53:03,769] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:53:03,770] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:53:03,770] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:53:03,770] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:53:06,098] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:53:06,221] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:53:24,084] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:53:24,084] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:53:24,084] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:53:24,085] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:53:26,398] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:53:26,508] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:54:23,195] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:54:23,196] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:54:23,196] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:54:23,196] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:54:25,498] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:54:25,620] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:01,208] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:01,209] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:01,209] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:01,209] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:03,486] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:03,626] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:22,285] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:22,285] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:22,286] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:22,286] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:24,591] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:24,748] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:26,357] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:26,358] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:26,358] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:26,358] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:28,668] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:28,839] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:32,375] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:32,376] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:32,376] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:32,376] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:34,667] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:34,823] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:54,800] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:54,800] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:54,801] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:54,801] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:57,110] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:57,219] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:55:59,148] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:59,148] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:59,148] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:55:59,148] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 05:56:01,442] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:56:01,567] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 05:56:54,317] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
